;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;1;1595;88;[1535,38,1649,148];3185.07;0.711141;8867.46;2;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;2;827;66;[785,48,862,105];3296.05;0.352954;2329.45;3;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;3;1640;133;[1619,108,1669,155];3012.07;0.73718;1528.84;4;True;alive
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;4;285;183;[253,164,306,204];2700.49;0.57479;1151.95;5;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;5;1710;180;[1689,164,1730,214];2779.19;0.537086;1159.4;6;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;6;750;224;[730,194,790,266];2970.41;0.578839;2594.55;7;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;7;887;237;[868,197,920,265];2664.21;0.259961;1556.52;8;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;8;1496;245;[1457,202,1553,304];3031.26;0.413107;5375.41;9;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;9;706;220;[687,200,727,239];2755.98;0.495785;1014.61;10;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;10;803;184;[744,142,882,249];3330.31;0.480119;7167.22;11;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;11;1598;248;[1571,225,1625,275];2737.38;0.585785;1835.45;12;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;12;121;357;[71,337,143,387];2776.67;0.627333;2128.23;13;False;dead
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O18;15;18;1;1;13;1307;367;[1280,345,1329,407];2852.18;0.515051;2153.78;14;False;dead
