;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K5;11;5;1;1;1;801;20;[782,6,827,38];4253.77;0.743421;1040.16;1;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K5;11;5;1;1;2;1908;71;[1884,56,1937,95];3147.96;0.674985;1439.41;2;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K5;11;5;1;1;3;1941;97;[1927,76,1965,131];3527.3;0.699018;1506.48;3;True;alive
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K5;11;5;1;1;4;1572;151;[1544,128,1600,179];3597.57;0.663092;1676.82;4;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K5;11;5;1;1;5;690;194;[666,173,714,219];3604.23;0.890864;1777.96;5;True;alive
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K5;11;5;1;1;6;1962;534;[1918,521,1985,565];3817.84;0.552877;1335.07;6;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K5;11;5;1;1;7;1844;565;[1804,537,1859,581];4673.44;0.580834;1354.23;7;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K5;11;5;1;1;8;894;801;[877,765,922,846];3711.22;0.583065;2328.39;8;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K5;11;5;1;1;9;1175;1574;[1131,1550,1193,1588];3862.74;0.496118;1106.17;9;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K5;11;5;1;1;10;394;1996;[380,1977,433,2040];2939.56;0.429037;1578.87;10;False;dead
