;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N3;14;3;1;1;1;947;351;[929,337,1011,388];3353.79;0.448321;2117.59;1;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N3;14;3;1;1;2;178;715;[163,680,199,733];2814.68;0.544432;1022.06;3;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N3;14;3;1;1;3;187;757;[157,727,198,781];2998.58;0.504228;1268.0;4;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N3;14;3;1;1;4;780;1859;[764,1824,793,1892];3120.33;0.603441;1486.25;5;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N3;14;3;1;1;5;1895;64;[1813,21,1968,164];3402.86;0.360625;9548.83;6;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N3;14;3;1;1;6;1936;116;[1895,86,1958,138];2900.46;0.523103;1990.89;7;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N3;14;3;1;1;7;1681;195;[1656,173,1713,224];3079.96;0.566709;1889.75;8;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N3;14;3;1;1;8;866;266;[819,248,893,293];3585.37;0.655267;2307.09;9;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N3;14;3;1;1;9;254;279;[235,262,303,299];2822.84;0.59489;1468.15;10;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N3;14;3;1;1;10;963;407;[897,355,1009,444];3484.01;0.647616;5756.56;11;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;N3;14;3;1;1;11;1793;439;[1757,407,1857,472];3322.89;0.47505;3480.34;12;False;dead
