;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;1;97;34;[64,6,128,64];3190.4;0.886247;2858.58;2;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;2;759;93;[719,52,805,169];4270.1;0.805314;7556.88;3;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;3;2108;87;[2078,59,2139,116];3252.73;0.846361;2754.25;4;True;alive
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;4;1554;95;[1520,62,1588,129];3654.54;0.757351;3656.0;5;True;alive
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;5;1132;132;[1098,98,1166,168];4225.39;0.829382;3826.35;6;True;alive
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;6;1819;224;[1711,173,1883,303];4360.03;0.727205;15537.5;7;True;alive
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;7;934;217;[897,186,967,248];3804.8;0.735346;2979.95;8;True;alive
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;8;924;278;[895,250,961,308];4022.17;0.784196;2977.82;10;True;alive
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;9;1045;311;[1019,287,1076,336];3837.69;0.714889;2177.21;11;True;alive
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;10;1673;337;[1629,293,1721,381];4847.82;0.910986;6040.82;12;True;alive
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;11;965;323;[939,290,993,355];3762.0;0.842603;2647.78;13;True;alive
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;12;436;348;[408,319,467,379];3588.85;0.709472;2805.35;14;True;alive
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;13;1261;359;[1232,329,1294,389];3770.47;0.762991;2950.14;15;True;alive
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;14;2073;381;[2036,353,2102,410];3169.51;0.767031;3032.12;16;True;alive
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;15;2127;424;[2093,380,2165,470];3260.89;0.706191;4468.33;17;True;alive
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;16;1638;455;[1591,392,1684,503];4695.06;0.859761;7865.62;18;True;alive
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;17;1245;471;[1200,418,1303,531];5118.42;0.835204;7858.17;19;True;alive
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;18;900;549;[816,447,985,642];7674.83;0.830476;24400.7;20;True;alive
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;19;785;509;[712,450,829,548];4971.06;0.811258;7469.58;21;True;alive
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;20;343;496;[310,461,381,532];3485.01;0.751422;3942.39;22;True;alive
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;21;2069;531;[2023,498,2106,563];3263.26;0.733059;4083.99;23;True;alive
21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;22;1454;554;[1412,518,1491,596];3378.04;0.64349;4376.77;24;False;dead
22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;23;1643;589;[1604,550,1685,629];4952.14;0.929404;5389.25;25;True;alive
23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;24;2170;585;[2136,556,2203,615];3996.57;0.872329;3247.18;26;True;alive
24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;25;488;621;[452,585,525,671];3644.65;0.687652;4546.05;27;False;dead
25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;26;1211;625;[1171,585,1255,661];4326.91;0.835225;5033.66;28;True;alive
26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;27;1384;618;[1357,591,1422,646];3519.46;0.611922;2497.67;29;False;dead
27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;28;152;618;[131,600,188,645];2775.45;0.759017;1790.74;30;True;alive
28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;29;1961;635;[1926,604,1996,668];4078.94;0.814364;3675.17;31;True;alive
29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;30;1312;641;[1280,611,1343,672];3665.11;0.663439;2901.17;32;False;dead
30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;31;1894;647;[1867,622,1922,672];3432.69;0.761643;2276.22;33;True;alive
31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;32;310;659;[273,631,336,701];2847.8;0.747446;2982.08;34;True;alive
32;32;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;33;1456;692;[1404,656,1503,730];4474.89;0.808486;5359.44;35;True;alive
33;33;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;34;376;697;[320,667,407,728];3314.09;0.698409;3537.83;36;True;alive
34;34;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;35;135;752;[83,703,189,802];4419.49;0.901659;7609.04;37;True;alive
35;35;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;36;216;738;[182,714,262,768];3411.1;0.714477;3097.06;38;True;alive
36;36;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;37;1006;788;[972,753,1043,828];3815.17;0.765781;4104.22;39;True;alive
37;37;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;38;1913;838;[1869,768,1956,888];4584.89;0.810886;8214.83;40;True;alive
38;38;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;39;1483;802;[1440,776,1518,833];3535.04;0.633972;2940.56;41;False;dead
39;39;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;40;2041;816;[2008,782,2076,853];4060.51;0.812301;3954.11;42;True;alive
40;40;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;41;349;841;[304,794,399,882];4338.41;0.850468;6594.43;43;True;alive
41;41;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;42;765;835;[729,801,800,872];3916.67;0.815167;4113.8;44;True;alive
42;42;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;43;859;892;[820,853,900,931];4661.86;0.886446;5246.59;45;True;alive
43;43;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;44;1534;935;[1486,892,1575,975];4367.69;0.821192;5586.21;46;True;alive
44;44;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;45;1365;956;[1295,922,1400,1020];4147.41;0.659406;6279.3;47;False;dead
45;45;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;46;1013;964;[974,931,1049,997];4224.66;0.825548;3963.69;48;True;alive
46;46;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;47;2138;980;[2103,948,2183,1008];3157.5;0.670904;3597.45;49;False;dead
47;47;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;48;841;1025;[818,1005,864,1046];3072.83;0.565402;1297.81;50;False;dead
48;48;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;49;182;1108;[150,1078,218,1139];3438.41;0.850279;3325.96;51;True;alive
49;49;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;50;931;1188;[892,1148,969,1230];4343.28;0.798891;4840.96;53;True;alive
50;50;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;51;342;1238;[307,1203,383,1275];4171.49;0.890831;4681.26;54;True;alive
51;51;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;52;116;1306;[77,1267,166,1345];4262.5;0.873975;5744.84;55;True;alive
52;52;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;53;1359;1323;[1321,1277,1397,1377];3505.05;0.730841;5390.32;56;True;alive
53;53;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;54;1993;1343;[1947,1303,2031,1379];3930.33;0.78866;4488.56;57;True;alive
54;54;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;55;733;1353;[706,1325,761,1382];3533.73;0.728388;2505.12;58;True;alive
55;55;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;56;375;1363;[329,1328,411,1396];3492.09;0.784539;4177.68;59;True;alive
56;56;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;57;1513;1390;[1467,1360,1545,1420];3396.2;0.79768;3484.6;60;True;alive
57;57;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;58;464;1424;[423,1380,510,1462];3412.05;0.71062;5104.99;61;True;alive
58;58;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;59;1356;1690;[1191,1415,1722,1818];4153.94;0.474679;56644.6;62;False;dead
59;59;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;60;653;1485;[614,1428,691,1527];4150.93;0.821405;5709.71;63;True;alive
60;60;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;61;1202;1481;[1172,1451,1231,1510];3783.6;0.749287;2781.93;64;True;alive
61;61;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;62;2088;1478;[2055,1450,2120,1507];3230.79;0.770455;2835.16;65;True;alive
62;62;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;63;986;1543;[951,1507,1022,1581];3877.49;0.851282;4288.41;66;True;alive
63;63;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;64;1783;1592;[1738,1549,1830,1632];3763.29;0.850031;5431.84;67;True;alive
64;64;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;65;229;1640;[184,1595,318,1686];4077.11;0.834533;9254.99;68;True;alive
65;65;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;66;719;1622;[693,1600,745,1647];3139.28;0.638917;1882.3;69;False;dead
66;66;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;67;1179;1665;[1137,1624,1216,1702];3820.3;0.812831;4440.65;70;True;alive
67;67;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A2;1;2;1;1;68;1071;1657;[1031,1628,1108,1687];2912.13;0.654145;3097.06;71;False;dead
