;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;1;1761;385;[1694,334,1826,442];2402.89;0.317001;9289.06;1;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;2;2090;400;[2019,343,2204,520];2343.83;0.341369;19547.0;2;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;3;210;437;[149,379,285,496];2369.45;0.374495;12026.3;3;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;4;443;476;[381,408,505,541];2644.2;0.461144;12667.2;4;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;5;1322;494;[1249,432,1417,563];2964.45;0.364312;15888.8;5;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;6;1963;505;[1901,440,2026,564];2440.2;0.449654;11610.0;6;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;7;637;545;[550,471,708,618];3006.1;0.525862;17838.2;7;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;8;1813;559;[1736,500,1875,623];2614.67;0.563828;13050.5;8;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;9;172;578;[111,515,240,641];2335.17;0.357122;11503.5;9;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;10;1685;602;[1629,540,1751,663];2573.74;0.505049;11227.8;10;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;11;1060;669;[975,603,1177,765];2755.73;0.359716;22182.0;11;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;12;335;675;[279,613,406,733];2413.48;0.401459;11589.8;12;False;dead
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;13;1264;662;[1208,612,1322,734];2733.24;0.318213;9506.25;13;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I12;9;12;1;1;14;1792;765;[1716,690,1866,910];2725.09;0.318559;20951.2;14;False;dead
