;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;1;1319;54;[1282,14,1360,97];6133.45;0.965266;5300.89;6;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;2;490;78;[426,36,531,138];4167.27;0.812459;6771.17;7;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;3;1911;92;[1859,41,1962,171];5421.38;0.952175;10964.8;8;True;alive
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;4;2153;78;[2121,46,2193,110];4640.35;0.970977;3648.55;9;True;alive
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;5;954;191;[901,140,1006,243];7632.17;0.945623;9013.32;10;True;alive
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;6;618;179;[585,145,656,219];4386.86;0.875184;4311.83;11;True;alive
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;7;1180;221;[1108,158,1243,287];6629.9;1.01029;14269.5;12;True;alive
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;8;1556;220;[1501,169,1603,277];6595.68;0.917436;7793.23;13;True;alive
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;9;532;245;[478,196,583,294];6424.82;0.955234;8092.4;14;True;alive
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;10;1641;268;[1594,223,1692,313];4315.28;0.942276;7368.43;15;True;alive
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;11;236;275;[164,227,313,333];5627.25;0.879229;13547.7;16;True;alive
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;12;1475;307;[1432,263,1521,351];5774.45;0.991093;6491.16;17;True;alive
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;13;1980;326;[1882,269,2038,377];5154.39;0.794242;10678.4;19;True;alive
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;14;1832;324;[1804,296,1862,352];4025.61;0.922329;2743.6;20;True;alive
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;15;457;382;[409,347,497,416];3110.0;0.862616;4575.86;21;True;alive
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;16;250;387;[193,360,284,415];3855.86;0.792154;3915.78;22;True;alive
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;17;557;411;[525,381,592,441];3915.25;0.834966;2862.84;23;True;alive
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;18;1327;411;[1304,388,1351,435];3327.3;0.905574;1730.05;24;True;alive
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;19;1784;435;[1740,391,1832,482];6220.56;0.943599;7076.72;25;True;alive
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;20;2014;430;[1968,391,2057,470];4931.22;0.97917;5861.96;26;True;alive
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;1;21;375;417;[352,395,404,439];3174.44;0.851195;1829.07;27;True;alive
