;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;1;338;591;[322,546,350,630];2081.46;0.243466;1040.16;1;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;2;101;45;[70,3,168,83];2357.27;0.65751;5278.53;7;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;3;1628;57;[1582,21,1665,97];2906.74;0.700693;4534.34;9;True;alive
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;4;1390;138;[1353,105,1425,171];2763.16;0.75097;3753.95;10;True;alive
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;5;664;226;[637,192,688,252];2472.23;0.47949;1669.37;11;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;6;1567;238;[1544,201,1597,264];2480.69;0.52459;2065.42;12;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;7;1958;263;[1878,221,2022,334];2760.74;0.660563;9125.1;13;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;8;706;254;[685,233,728,282];2469.06;0.554477;1528.84;14;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;9;776;310;[748,280,818,346];2437.03;0.513527;2416.75;15;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;10;1357;352;[1302,299,1412,410];2658.21;0.632582;8364.95;16;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;11;1091;534;[1059,495,1182,567];2736.57;0.594738;6430.48;18;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;12;583;542;[522,501,626,593];2829.78;0.674832;7125.69;19;False;dead
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;13;988;618;[921,506,1087,686];3029.62;0.643828;18652.6;20;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;14;1590;623;[1560,593,1620,653];2589.91;0.730771;2922.46;21;True;alive
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;15;1733;658;[1679,624,1769,711];2600.4;0.59497;4942.1;23;False;dead
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;16;1593;705;[1556,666,1635,744];2847.93;0.764856;5228.49;24;True;alive
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;17;276;713;[228,666,337,758];2930.42;0.770292;7960.38;25;True;alive
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;18;2140;720;[2094,681,2186,760];3088.29;0.795615;5635.19;26;True;alive
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;19;678;723;[653,698,710,758];2380.57;0.67978;2681.85;27;False;dead
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;20;1391;737;[1360,708,1419,767];2474.06;0.658756;2590.29;28;False;dead
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;21;1221;743;[1191,711,1252,774];2574.38;0.657371;3024.67;29;False;dead
21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;22;210;765;[186,742,234,794];2273.33;0.674132;1875.91;30;False;dead
22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;23;1947;1002;[1903,958,1988,1051];2775.55;0.734863;6105.76;31;True;alive
23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;24;240;1035;[190,989,299,1082];2817.67;0.784851;7139.53;32;True;alive
24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;25;446;1022;[415,995,473,1051];2464.01;0.700864;2532.8;33;True;alive
25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;26;1350;1045;[1314,1017,1384,1077];2322.62;0.573607;3298.28;34;False;dead
26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;27;655;1117;[618,1070,700,1158];2649.95;0.765305;5794.88;35;True;alive
27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;28;1666;1096;[1647,1070,1691,1117];2125.64;0.614477;1295.68;36;False;dead
28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;29;1379;1269;[1287,1178,1477,1373];2925.56;0.838507;29497.2;37;True;alive
29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;30;918;1227;[875,1184,963,1272];2922.51;0.776015;5896.02;38;True;alive
30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;31;1662;1259;[1618,1208,1708,1306];2095.73;0.624512;6835.04;39;False;dead
31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;32;2145;1305;[2125,1289,2189,1356];2185.56;0.471343;1979.18;40;False;dead
32;32;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;33;627;1347;[600,1322,656,1371];2484.72;0.672448;2047.32;41;False;dead
33;33;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;34;1704;1373;[1675,1348,1737,1400];2326.34;0.724915;2606.26;42;True;alive
34;34;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;35;2021;1379;[1997,1354,2054,1406];2398.09;0.684835;2110.13;43;False;dead
35;35;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;36;1199;1470;[1158,1433,1243,1509];2533.72;0.714709;5155.03;44;True;alive
36;36;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;37;873;1714;[820,1677,915,1751];2656.15;0.684016;5238.07;45;False;dead
37;37;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;38;1217;1785;[1194,1763,1239,1808];2318.83;0.676494;1714.08;46;False;dead
38;38;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;39;1731;1802;[1692,1767,1764,1836];2372.39;0.75853;4006.27;47;True;alive
39;39;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;40;619;1919;[577,1893,655,1945];2504.89;0.72488;3478.21;48;True;alive
40;40;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;41;1261;1989;[1230,1956,1290,2020];2111.95;0.809131;3053.41;49;True;alive
41;41;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;42;641;2040;[601,1997,679,2079];2649.52;0.743982;4780.27;50;True;alive
42;42;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;43;1328;2177;[1305,2153,1348,2201];2582.34;0.764781;1605.49;52;True;alive
43;43;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;44;999;314;[368,149,1414,705];2142.98;0.0497419;297371.0;53;False;dead
44;44;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;45;1650;380;[1504,252,1819,530];2103.88;0.0742266;38637.2;54;False;dead
45;45;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I23;9;23;1;1;46;353;421;[324,404,374,450];2378.07;0.333715;1446.86;55;False;dead
