;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;1;797;52;[751,5,857,99];3589.21;0.85088;8167.99;3;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;2;88;84;[42,38,143,133];2769.52;0.896109;7577.11;4;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;3;676;77;[638,42,772,160];2786.12;0.530181;8176.5;5;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;4;1586;101;[1543,60,1625,142];2982.02;0.795781;5290.24;6;True;alive
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;5;1963;108;[1919,66,2001,171];1935.01;0.383215;5971.61;7;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;6;1132;141;[1037,77,1181,191];3395.61;0.726588;10787.0;8;True;alive
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;7;234;131;[179,70,292,186];3168.93;0.830386;10241.9;9;True;alive
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;8;467;132;[436,101,503,175];2695.44;0.648914;3876.39;10;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;9;990;157;[952,122,1026,209];2614.87;0.622506;4817.54;11;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;10;146;166;[105,121,194,209];2841.93;0.885682;6237.78;12;True;alive
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;11;1662;215;[1607,165,1709,281];3237.75;0.741981;8244.64;13;True;alive
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;1;12;1334;198;[1307,178,1361,223];2539.97;0.584938;1814.16;14;False;dead
