;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;1;59;1048;[18,1034,78,1065];2061.77;0.676039;1358.49;1;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;2;298;1921;[276,1894,329,1940];2114.86;0.529386;1367.01;2;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;3;476;38;[450,19,499,60];2194.39;0.50896;1363.82;3;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;4;2036;75;[2012,45,2084,148];2228.8;0.31496;3720.95;4;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;5;1273;161;[1228,139,1297,191];2698.16;0.53395;2297.51;5;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;6;725;178;[709,145,744,193];2238.78;0.40458;1044.42;6;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;7;366;183;[294,160,398,244];2544.61;0.41473;4602.48;7;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;8;377;252;[359,235,405,278];2293.78;0.533855;1250.96;8;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;9;380;305;[340,274,416,355];2347.02;0.410546;3154.55;9;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;10;179;372;[120,308,210,393];2094.64;0.30041;3029.99;10;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;11;74;395;[42,378,151,447];2306.28;0.406403;3673.04;11;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;12;515;448;[474,412,552,469];2572.37;0.364705;2131.43;12;False;dead
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;13;741;468;[716,425,769,507];2100.19;0.299837;2649.91;13;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;14;1938;502;[1909,451,1983,536];2554.72;0.46142;3733.72;14;False;dead
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;15;660;477;[617,457,681,507];2487.06;0.42753;2026.03;15;False;dead
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;16;1791;479;[1756,460,1837,511];2425.66;0.37813;2504.05;16;False;dead
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K13;11;13;1;1;17;366;511;[332,471,401,554];2656.62;0.693695;3635.78;17;False;dead
