;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;1;830;298;[783,281,841,320];2513.29;0.417802;1144.5;1;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;2;1811;185;[1776,147,1845,253];2386.83;0.5188;3536.76;2;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;3;183;224;[154,191,233,292];2969.3;0.466899;4729.17;3;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;4;1717;343;[1701,305,1737,361];2580.48;0.344458;1100.85;4;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;5;2138;400;[2112,375,2163,428];2626.02;0.600525;1839.71;5;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;6;1401;562;[1356,512,1421,584];2481.5;0.393164;2267.7;6;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;7;378;541;[355,517,399,570];2413.24;0.506449;1541.61;7;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;8;747;675;[716,659,774,717];2601.36;0.351351;2152.72;8;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;9;842;725;[814,705,866,753];2386.92;0.217638;1320.16;9;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;10;1445;850;[1412,812,1473,901];2587.97;0.461059;3709.24;10;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;11;876;1016;[852,986,895,1036];2585.19;0.49716;1018.87;11;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;12;276;1024;[256,988,305,1046];2520.21;0.733823;2027.09;12;True;alive
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;13;2160;1085;[2138,1054,2182,1107];2631.33;0.535705;1378.72;13;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;14;1208;1119;[1187,1097,1225,1138];3275.73;0.639946;1011.42;14;False;dead
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;15;1483;1158;[1459,1129,1505,1219];2561.14;0.509766;2638.2;15;False;dead
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;16;755;1206;[733,1186,780,1235];2739.95;0.692462;1628.91;16;False;dead
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;17;1762;1242;[1740,1210,1796,1265];2650.19;0.515946;1777.96;17;False;dead
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;18;1953;1363;[1913,1327,1981,1394];2895.86;0.51623;2977.82;18;False;dead
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;19;1700;1433;[1678,1416,1717,1451];2433.44;0.683591;1064.65;19;False;dead
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;20;949;1509;[924,1490,1000,1572];3006.13;0.463207;3049.15;20;False;dead
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;21;969;1663;[943,1643,991,1695];2477.19;0.568767;1654.46;21;False;dead
21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;22;810;1857;[784,1836,838,1874];2895.51;0.706554;1220.09;22;True;alive
22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;23;1241;2104;[1193,2083,1261,2137];2853.82;0.666184;2370.97;23;False;dead
23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;24;650;501;[409,125,1363,783];2206.19;0.0930909;282163.0;24;False;dead
24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;25;632;265;[602,250,652,295];2831.92;0.497997;1147.69;25;False;dead
25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;26;862;285;[836,264,892,310];3201.45;0.432347;1523.51;26;False;dead
26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O10;15;10;1;1;27;381;442;[358,421,438,472];2651.27;0.343364;2083.52;27;False;dead
