;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;1;1564;130;[1531,101,1603,165];3215.73;0.769408;3663.46;4;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;2;431;281;[378,209,486,356];7085.61;0.915061;12614.0;5;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;3;2024;250;[1993,225,2054,281];2944.71;0.690659;2681.85;7;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;4;1743;271;[1693,232,1786,313];3246.85;0.799594;5488.26;8;True;alive
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;5;1809;318;[1775,286,1834,346];2896.48;0.694212;2333.71;9;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;6;102;379;[72,350,150,409];2731.24;0.73473;3002.31;10;True;alive
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;7;833;451;[762,416,871,490];3326.58;0.653084;5905.61;11;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;8;633;481;[618,470,671,520];2501.37;0.367129;1358.49;12;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;9;1206;623;[1137,537,1298,689];3343.01;0.531087;12845.0;13;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;10;1286;610;[1247,571,1329,665];3395.07;0.861428;5435.03;14;True;alive
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;11;428;677;[384,576,492,735];3165.3;0.702738;11350.2;15;True;alive
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;12;1622;700;[1585,659,1661,737];3447.6;0.813772;4701.49;16;True;alive
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;13;910;876;[867,776,950,917];3249.15;0.657445;8637.5;18;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;14;1348;874;[1273,807,1453,1047];2798.09;0.54569;27647.9;19;False;dead
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;15;1903;939;[1877,912,1934,966];2943.66;0.742612;2392.27;21;True;alive
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;16;1008;946;[974,912,1040,987];3244.21;0.708529;3596.38;22;True;alive
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;17;351;1092;[260,1040,409,1147];3142.86;0.754479;11299.1;23;True;alive
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K23;11;23;1;1;18;112;1148;[57,1117,158,1183];2792.28;0.680937;4593.96;24;False;dead
