;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;1;1381;281;[1352,266,1409,311];2482.83;0.443021;1033.77;2;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;2;1470;551;[1442,529,1487,571];2346.16;0.591408;1290.35;3;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;3;548;81;[507,48,586,111];2915.51;0.534172;2802.16;4;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;4;702;70;[679,45,724,90];2321.14;0.682182;1246.7;5;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;5;2022;103;[1999,79,2053,154];2419.35;0.588085;2724.44;6;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;6;266;139;[230,119,286,164];2565.13;0.646825;1473.47;7;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;7;1550;205;[1509,177,1583,242];3023.42;0.597932;3018.28;8;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;8;559;290;[532,267,579,312];3627.75;0.829812;1407.47;9;True;alive
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;9;377;293;[357,267,407,326];2564.74;0.592734;1870.59;10;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;10;1315;282;[1283,267,1344,312];2274.84;0.426236;1433.02;11;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;11;690;368;[649,343,740,397];2750.15;0.513169;2969.31;13;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;12;2023;401;[1975,371,2044,439];2605.04;0.472458;2137.81;14;False;dead
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;13;1336;416;[1305,389,1376,477];2913.28;0.451735;3729.46;15;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;14;1069;417;[1044,394,1111,441];2760.5;0.538857;2242.15;16;False;dead
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;15;801;452;[776,395,873,474];2771.42;0.431874;3893.42;17;False;dead
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;16;1974;527;[1953,510,1990,546];2644.02;0.621455;1031.64;18;False;dead
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;17;1453;593;[1435,569,1484,618];2584.28;0.586729;1481.99;19;False;dead
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;18;1842;666;[1801,616,1867,720];2266.8;0.243378;3444.14;20;False;dead
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;19;836;665;[785,621,874,722];2572.03;0.463919;4459.81;21;False;dead
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;20;892;691;[875,648,918,704];2530.34;0.482349;1127.46;22;False;dead
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;21;1466;797;[1425,771,1504,866];2559.2;0.491139;4365.06;23;False;dead
21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;22;1932;1024;[1800,822,2111,1250];2008.75;0.239814;75867.9;24;False;dead
22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;23;1488;1127;[1425,1105,1517,1176];2735.19;0.442637;3225.89;26;False;dead
23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;24;304;1148;[279,1132,321,1188];2331.73;0.586861;1689.6;27;False;dead
24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;25;1535;1162;[1519,1143,1552,1189];2704.26;0.665476;1062.52;28;False;dead
25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;26;205;1172;[182,1149,265,1205];2475.13;0.493409;2920.33;29;False;dead
26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;27;1183;1294;[1163,1274,1203,1316];2381.09;0.657669;1298.87;30;False;dead
27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;28;1208;1338;[1156,1319,1225,1372];2559.94;0.487064;1958.95;31;False;dead
28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;29;1032;1412;[978,1359,1091,1471];2080.63;0.421227;8836.58;32;False;dead
29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;30;2082;1526;[2062,1491,2107,1543];2228.53;0.277831;1272.26;33;False;dead
30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;31;1722;1548;[1693,1519,1745,1574];2591.27;0.556429;1835.45;34;False;dead
31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;K9;11;9;1;1;32;1472;1537;[1459,1523,1495,1580];2669.96;0.467607;1164.73;35;False;dead
