;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;1;743;46;[709,18,784,91];2785.77;0.507491;3271.67;4;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;2;2125;61;[2105,44,2157,82];2404.12;0.66256;1250.96;5;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;3;1265;119;[1230,89,1298,155];2942.07;0.527184;3181.17;6;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;4;1320;112;[1303,94,1340,133];2533.4;0.59039;1040.16;7;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;5;37;147;[14,107,67,178];2758.21;0.532244;1947.24;8;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;6;639;164;[614,142,665,196];2545.34;0.409935;1725.8;9;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;7;1246;223;[1214,192,1279,260];2576.68;0.554919;3020.41;10;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;8;1915;261;[1877,218,1952,337];3251.3;0.646337;6037.62;11;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;9;1830;255;[1802,226,1901,341];3002.91;0.611699;5630.93;12;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;10;113;284;[57,250,158,323];2783.52;0.640367;4988.94;13;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;11;2036;329;[1979,293,2056,365];2543.72;0.392753;2843.68;14;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;12;118;336;[100,315,141,359];2515.04;0.758939;1246.7;15;True;alive
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;13;1590;411;[1555,371,1629,455];2759.85;0.527039;3693.27;16;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;14;1701;519;[1671,467,1758,571];2813.87;0.509215;4967.65;17;False;dead
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;15;2104;572;[2069,500,2128,600];2374.66;0.4526;3083.22;18;False;dead
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;16;1863;561;[1829,529,1891,598];2435.22;0.388903;2697.82;20;False;dead
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;17;1392;826;[1337,758,1446,876];3036.24;0.594781;8265.93;21;False;dead
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;18;994;789;[966,759,1026,821];2889.52;0.596745;2621.17;22;False;dead
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;19;421;819;[372,767,451,859];2813.86;0.642747;4837.76;23;False;dead
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;20;359;808;[341,791,376,827];2891.37;0.732929;1031.64;24;True;alive
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;21;366;863;[347,833,389,894];2618.97;0.604711;1738.57;25;False;dead
21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;22;253;978;[208,919,307,1041];2717.63;0.542756;7363.11;26;False;dead
22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;23;1532;1006;[1495,973,1557,1047];2641.98;0.372536;2744.66;27;False;dead
23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;24;2147;1012;[2123,989,2170,1040];2600.89;0.638195;1697.05;28;False;dead
24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;25;1882;1062;[1859,1033,1913,1143];2392.27;0.417571;3661.33;29;False;dead
25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;26;1359;1126;[1316,1065,1396,1168];3063.56;0.502433;4668.48;30;False;dead
26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;27;301;1305;[264,1251,351,1368];3072.49;0.64642;6072.76;31;False;dead
27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;28;574;1332;[503,1261,628,1377];3374.3;0.506071;7986.99;32;False;dead
28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;29;1045;1510;[1012,1480,1071,1559];2911.35;0.63568;2838.35;34;False;dead
29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;30;1014;1564;[953,1524,1069,1599];3316.02;0.676074;5838.53;35;False;dead
30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;31;752;1604;[706,1569,777,1635];2658.96;0.464673;3009.76;36;False;dead
31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;32;2095;1667;[2067,1640,2125,1711];2828.52;0.60326;2861.78;37;False;dead
32;32;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;33;239;1716;[218,1693,271,1740];2499.34;0.596912;1719.41;38;False;dead
33;33;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;34;1427;1762;[1399,1727,1471,1792];2698.66;0.58003;3044.9;39;False;dead
34;34;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;35;1180;1938;[1147,1911,1217,1971];2852.09;0.588724;2463.6;40;False;dead
35;35;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;36;1197;1995;[1176,1975,1232,2021];2292.15;0.716399;1947.24;41;True;alive
36;36;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;37;1584;2018;[1533,1992,1651,2054];2441.41;0.503304;5124.15;42;False;dead
37;37;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;38;1682;2051;[1655,2034,1703,2079];2275.62;0.680166;1355.3;43;False;dead
38;38;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;39;1651;2109;[1595,2072,1688,2143];2742.57;0.605471;4060.57;44;False;dead
39;39;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;40;1127;2167;[1108,2139,1146,2187];2637.79;0.649145;1382.98;46;False;dead
40;40;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;41;1555;313;[1499,283,1591,347];2167.5;0.160648;2983.15;47;False;dead
41;41;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;42;1782;565;[1752,539,1806,608];2216.16;0.20053;1471.34;48;False;dead
42;42;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;43;380;1069;[353,1043,414,1100];2419.96;0.543068;2378.43;49;False;dead
43;43;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;P4;16;4;1;1;44;1273;1128;[1236,1106,1294,1158];2848.34;0.379288;1756.67;50;False;dead
