;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;1;723;965;[703,937,745,1001];2835.06;0.403475;1487.31;1;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;2;2043;42;[2011,24,2061,63];2730.97;0.727945;1387.24;2;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;3;1994;130;[1962,117,2009,167];2525.59;0.518367;1258.41;3;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;4;967;295;[920,267,1015,363];3291.37;0.465964;5393.51;4;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;5;146;334;[129,320,178,362];2371.84;0.573421;1312.71;5;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;6;1553;425;[1526,391,1597,449];2829.1;0.394367;1934.47;6;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;7;1217;431;[1140,401,1251,518];3155.4;0.473349;5831.08;7;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;8;136;600;[107,578,164,626];2817.26;0.549586;1673.63;8;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;9;919;731;[900,683,951,753];2652.82;0.358699;1867.39;9;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;10;1728;733;[1692,708,1748,763];2621.43;0.554177;2181.47;10;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;11;1723;812;[1697,783,1749,835];3101.32;0.675294;1920.63;11;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;12;355;861;[327,841,378,893];2803.64;0.617792;1694.92;12;False;dead
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;13;684;982;[642,952,712,1016];3230.86;0.607191;2739.34;14;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;14;1240;1590;[1213,1566,1272,1611];2839.82;0.605382;1846.1;15;False;dead
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;15;796;1713;[779,1687,820,1739];2956.97;0.613469;1368.07;16;False;dead
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;16;791;1898;[769,1864,852,1925];3303.23;0.513399;2558.35;17;False;dead
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;17;388;1951;[351,1935,404,1972];2731.27;0.709807;1347.85;18;True;alive
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;18;1361;1995;[1328,1973,1380,2025];2811.59;0.724028;1558.65;19;True;alive
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;19;1687;2091;[1656,2055,1729,2126];2997.36;0.62492;3078.96;20;False;dead
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;20;1066;84;[1037,61,1091,109];3063.52;0.564079;1711.96;21;False;dead
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;21;837;863;[826,796,849,894];2283.74;0.578864;1734.31;22;False;dead
21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;O12;15;12;1;1;22;775;407;[739,377,809,434];2808.23;0.220877;1899.33;23;False;dead
