;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;1;573;26;[544,4,592,67];2455.27;0.797047;2133.56;3;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;2;629;40;[591,5,665,79];2931.79;0.852288;4081.86;5;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;3;1012;60;[953,2,1071,120];4237.67;0.967763;11552.5;6;True;alive
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;4;781;55;[733,10,879,103];3549.38;0.766033;11223.5;8;True;alive
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;5;2059;219;[2018,139,2095,258];2950.51;0.813822;7556.88;10;True;alive
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;6;1766;185;[1739,144,1793,218];2578.44;0.750815;2977.82;11;True;alive
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;7;436;221;[385,169,497,275];3646.9;0.833034;8813.16;12;True;alive
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;8;1370;243;[1318,194,1420,298];4153.66;0.879746;8502.28;13;True;alive
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;9;529;262;[477,210,582,317];3251.72;0.898397;9546.71;14;True;alive
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;10;138;278;[90,216,192,325];3143.69;0.804712;8636.43;15;True;alive
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;11;2173;301;[2137,281,2196,326];2490.23;0.821557;1928.08;16;True;alive
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;12;2111;359;[2067,312,2153,414];3110.9;0.837462;6819.08;17;True;alive
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;13;889;388;[840,338,938,438];4180.72;0.94381;7547.29;18;True;alive
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;14;1191;364;[1166,342,1213,386];2543.16;0.78158;1623.59;19;True;alive
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;15;1779;433;[1712,359,1844,509];4063.73;0.908261;15278.8;20;True;alive
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;16;1502;408;[1456,371,1539,499];3530.36;0.836021;8213.77;21;True;alive
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;17;1577;485;[1529,439,1632,532];3991.77;0.945238;7727.22;23;True;alive
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;18;1243;485;[1199,442,1287,533];3653.25;0.915573;6421.96;24;True;alive
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;19;819;519;[773,472,870,567];4310.62;0.941425;7461.06;25;True;alive
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;20;652;524;[623,480,685,561];2432.48;0.687422;3635.78;26;False;dead
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;21;2071;539;[2036,505,2106,576];2729.25;0.795408;4243.69;27;True;alive
21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;22;1993;631;[1948,587,2043,676];3586.84;0.885035;6879.76;28;True;alive
22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;23;1803;619;[1763,587,1840,651];2826.53;0.786371;3866.8;29;True;alive
23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;24;2174;642;[2152,622,2202,662];2459.86;0.814349;1567.16;30;True;alive
24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;25;693;675;[649,633,737,718];3308.81;0.826558;6104.7;31;True;alive
25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;26;284;770;[190,645,365,877];4595.14;0.840118;30451.1;32;True;alive
26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;27;2126;713;[2083,672,2166,754];2870.07;0.789837;5720.36;33;True;alive
27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;28;965;716;[932,683,1002,752];2852.38;0.770163;3638.97;34;True;alive
28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;29;889;840;[847,798,931,885];3097.76;0.795344;5949.26;35;True;alive
29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;30;424;883;[376,836,478,932];4215.56;0.934638;7892.24;36;True;alive
30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;31;1233;887;[1184,843,1282,936];2824.36;0.828011;6953.22;37;True;alive
31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;32;946;942;[896,892,1007,995];3597.83;0.868633;9705.34;38;True;alive
32;32;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;33;792;1039;[771,1011,815,1063];2508.05;0.681993;1833.33;39;False;dead
33;33;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;34;1216;1076;[1166,1024,1267,1128];4306.06;0.929843;8636.43;40;True;alive
34;34;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;35;686;1077;[637,1029,733,1125];4149.56;0.93557;7379.08;41;True;alive
35;35;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;36;1990;1124;[1865,1073,2048,1190];4629.82;0.83007;16170.9;43;True;alive
36;36;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;37;246;1192;[181,1129,339,1263];5474.56;0.891552;15566.2;44;True;alive
37;37;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;38;938;1192;[886,1141,1000,1245];5020.9;0.958457;9711.73;45;True;alive
38;38;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;39;396;1188;[348,1143,446,1234];4176.91;0.930924;7417.41;46;True;alive
39;39;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;40;1589;1197;[1551,1162,1623,1237];2780.12;0.7751;4124.45;47;True;alive
40;40;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;41;142;1212;[99,1169,191,1254];4234.1;0.933608;6403.86;48;True;alive
41;41;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;42;1239;1219;[1199,1180,1279,1259];3433.91;0.87526;5254.04;49;True;alive
42;42;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;1;43;619;1266;[573,1211,671,1316];4220.22;0.83199;7567.52;50;True;alive
