;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;1;819;2022;[805,2009,873,2053];2289.91;0.11196;1200.92;1;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;2;643;82;[499,3,715,168];2606.85;0.366968;17654.0;5;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;3;1913;96;[1881,70,1946,128];3017.66;0.51795;2361.39;6;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;4;896;96;[872,71,917,124];4046.76;0.614396;1766.25;7;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;5;1410;131;[1385,100,1439,158];4340.98;0.532123;1979.18;8;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;6;971;217;[940,194,1011,246];4120.15;0.538129;2583.9;9;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;7;2124;275;[2082,193,2166,354];3748.26;0.478487;7473.83;10;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;8;898;288;[879,259,924,314];4370.12;0.486942;1517.12;11;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;9;2156;315;[2129,281,2178,347];3325.62;0.649145;1989.83;12;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;10;972;319;[936,283,997,351];4376.75;0.465423;2180.4;13;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;11;1774;319;[1740,293,1810,355];4006.84;0.632244;2996.99;14;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;12;335;431;[243,391,377,501];3600.69;0.479415;8001.9;15;False;dead
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;13;1372;433;[1327,392,1419,474];4259.47;0.538766;4853.73;16;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;14;2019;440;[1947,408,2049,479];3160.17;0.44316;3755.02;17;False;dead
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;15;1262;516;[1229,484,1299,549];3658.22;0.439165;2596.68;19;False;dead
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;16;690;566;[669,542,713,595];3882.74;0.678658;1799.26;20;False;dead
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;17;642;619;[590,587,681,664];3758.72;0.637624;4597.15;21;False;dead
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;18;1926;624;[1899,592,1954,658];3455.87;0.61925;2589.23;22;False;dead
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;19;570;648;[537,622,596,676];2719.05;0.321122;1730.05;23;False;dead
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;20;905;656;[887,638,922,679];3243.5;0.621717;1018.87;24;False;dead
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;21;169;732;[69,671,208,779];3169.45;0.426652;9576.52;25;False;dead
21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;22;952;710;[919,685,998,736];3675.14;0.560181;2675.46;26;False;dead
22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;23;527;764;[508,721,552,781];3157.93;0.599207;1730.05;27;False;dead
23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;24;587;751;[555,731,615,777];3260.48;0.633582;1730.05;28;False;dead
24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;25;1243;758;[1209,732,1269,783];3358.66;0.583537;2143.14;29;False;dead
25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;26;977;812;[928,746,1028,864];2795.59;0.381353;8334.07;30;False;dead
26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;27;556;791;[529,763,599,819];3581.16;0.755715;2665.88;31;True;alive
27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;28;299;911;[248,883,330,948];2936.05;0.602381;3403.68;32;False;dead
28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;29;878;1039;[848,1007,917,1072];3599.66;0.659764;3166.27;33;False;dead
29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;30;1944;1160;[1919,1106,1994,1187];3150.14;0.368505;3267.41;34;False;dead
30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;31;772;1324;[751,1299,808,1356];2913.24;0.476829;1881.23;35;False;dead
31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;32;394;1440;[370,1415,431,1465];2932.6;0.475244;2034.54;36;False;dead
32;32;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;33;1684;1457;[1653,1431,1717,1483];3372.42;0.463725;2245.34;37;False;dead
33;33;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;34;1903;1618;[1877,1593,1934,1648];2993.52;0.593027;2295.38;38;False;dead
34;34;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;35;875;1658;[841,1618,898,1684];3185.59;0.574111;2346.49;39;False;dead
35;35;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;36;355;1732;[309,1668,398,1760];2985.21;0.531332;4157.45;40;False;dead
36;36;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;37;136;1736;[115,1689,164,1759];2939.32;0.660759;2296.45;41;False;dead
37;37;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;38;261;1739;[205,1699,292,1777];3058.92;0.57047;4376.77;42;False;dead
38;38;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;39;609;1756;[543,1728,643,1789];3052.93;0.506326;3527.18;43;False;dead
39;39;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;40;55;1871;[19,1839,101,1915];3055.94;0.583429;4020.11;44;False;dead
40;40;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;41;278;1967;[248,1920,305,1993];2702.09;0.562349;2834.09;45;False;dead
41;41;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;42;435;2013;[410,1981,474,2045];3584.86;0.669153;2566.87;46;False;dead
42;42;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;43;1446;2070;[1355,1985,1521,2191];3687.94;0.53356;17092.9;47;False;dead
43;43;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;44;1555;2063;[1524,2036,1591,2093];3142.33;0.70589;2957.59;48;True;alive
44;44;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;45;440;2101;[391,2052,483,2143];3575.63;0.789402;5872.6;49;True;alive
45;45;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;46;2131;2103;[2079,2067,2178,2155];2876.48;0.634965;4829.25;50;False;dead
46;46;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;47;836;649;[815,628,859,670];3674.16;0.717782;1269.06;53;True;alive
47;47;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;48;651;1157;[623,1134,673,1191];2828.94;0.300587;1609.75;54;False;dead
48;48;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;49;461;1477;[438,1458,485,1501];2878.73;0.512554;1405.34;55;False;dead
49;49;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;50;1265;1702;[1240,1682,1287,1725];2729.57;0.406871;1306.32;56;False;dead
50;50;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;51;823;1816;[792,1770,870,1847];3095.38;0.496197;3580.41;57;False;dead
51;51;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;I17;9;17;1;1;52;560;1929;[538,1899,595,1955];2418.97;0.32708;2023.9;58;False;dead
