;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;1;1465;54;[1417,2,1513,104];6345.66;0.948503;7882.66;7;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;2;2128;47;[2087,8,2169,88];3848.23;0.908674;5179.52;8;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;3;1244;101;[1205,63,1284,142];4882.45;0.851146;5043.24;9;True;alive
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;4;1011;147;[949,117,1045,184];3827.43;0.54846;4276.69;10;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;5;1281;240;[1246,160,1341,278];4757.16;0.726865;7326.91;11;True;alive
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;6;1820;219;[1769,172,1867,267];5245.88;0.86901;7178.93;12;True;alive
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;7;437;211;[409,182,463,246];2928.34;0.523688;2565.8;13;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;8;556;269;[516,230,599,309];4751.23;0.912771;5306.21;14;True;alive
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;9;1965;349;[1920,304,2023,393];5652.28;0.873718;7539.84;15;True;alive
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;10;1707;353;[1668,313,1746,391];3990.77;0.799527;4774.95;16;True;alive
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;11;963;354;[934,321,995,385];3640.74;0.592727;2823.45;17;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;12;1584;367;[1547,340,1613,389];2836.88;0.309135;1903.59;18;False;dead
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;A10;1;10;1;1;13;171;387;[115,339,215,427];3204.15;0.649178;6048.27;19;False;dead
