;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;1;1776;122;[1739,88,1809,158];5315.48;0.891395;3785.89;6;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;2;548;143;[504,104,625,187];4826.49;0.826382;7761.29;7;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;3;1847;179;[1764,108,1947,252];8180.22;0.828317;18089.4;8;True;alive
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;4;1414;180;[1365,136,1458,226];4158.9;0.844825;5953.52;9;True;alive
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;5;2039;245;[1987,139,2121,297];6746.09;0.79933;14498.4;10;True;alive
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;6;51;276;[4,173,186,325];5233.44;0.729028;14772.0;12;True;alive
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;7;951;216;[909,175,1002,257];4754.34;0.945852;6503.94;13;True;alive
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;8;1708;292;[1631,207,1775,360];6294.99;0.83638;15697.2;14;True;alive
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;9;625;251;[582,211,679,292];5100.07;0.965681;6595.5;15;True;alive
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;10;493;293;[395,245,546,341];4469.89;0.790331;10963.8;16;True;alive
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;11;873;307;[823,254,922,355];3557.58;0.85498;7449.35;17;True;alive
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;12;1922;302;[1877,264,1959,348];5240.1;0.856488;5380.73;18;True;alive
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;13;165;323;[127,286,206,362];4634.57;0.953447;5054.95;19;True;alive
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;14;1484;335;[1438,290,1538,393];5217.82;0.937906;7727.22;20;True;alive
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;15;2076;342;[2030,307,2114,379];4759.34;0.9286;4950.62;21;True;alive
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;16;2136;408;[2081,355,2193,461];5197.18;0.971625;9703.21;22;True;alive
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;17;1202;411;[1167,380,1235,444];3985.07;0.910144;3496.31;24;True;alive
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;18;938;422;[902,386,980,460];4442.08;0.951683;4571.6;25;True;alive
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;19;1083;454;[1028,402,1140,541];4871.0;0.840043;11541.9;26;True;alive
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;20;1371;468;[1325,433,1417,504];5107.26;0.928525;4992.14;27;True;alive
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;21;140;495;[91,436,188,554];6217.4;0.942173;9657.43;28;True;alive
21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;22;1751;475;[1696,444,1790,510];4816.72;0.813472;4662.1;29;True;alive
22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;23;838;537;[780,446,958,636];4774.41;0.728031;19521.4;30;True;alive
23;23;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;24;2133;517;[2102,489,2164,544];3141.03;0.875523;2592.42;31;True;alive
24;24;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;25;1410;520;[1373,480,1446,574];4316.73;0.828867;4411.9;32;True;alive
25;25;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;26;624;523;[584,493,657,566];3422.11;0.813622;3766.73;33;True;alive
26;26;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;27;1516;533;[1483,504,1546,565];3506.76;0.864437;3008.7;34;True;alive
27;27;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;28;221;539;[188,508,249,566];3928.35;0.813219;2763.83;35;True;alive
28;28;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;29;1630;754;[1593,718,1667,790];4453.14;0.897494;4389.55;36;True;alive
29;29;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;30;691;773;[638,725,768,821];4556.93;0.852829;9942.75;37;True;alive
30;30;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;31;481;765;[451,737,508,813];3150.33;0.819912;3588.93;38;True;alive
31;31;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;32;1118;762;[1094,743,1147,788];2887.83;0.806476;1647.01;39;True;alive
32;32;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;33;1344;821;[1304,783,1386,861];5100.2;0.955201;5159.29;40;True;alive
33;33;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;34;1926;895;[1882,816,2037,939];6821.02;0.773076;12628.9;41;True;alive
34;34;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;35;715;915;[667,866,761,966];4516.54;0.94778;7656.95;42;True;alive
35;35;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;36;172;955;[126,914,231,998];4082.77;0.904037;6752.0;43;True;alive
36;36;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;37;1712;960;[1680,918,1763,994];4151.27;0.747662;4191.52;44;True;alive
37;37;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;38;1553;1020;[1500,955,1618,1095];4872.64;0.874235;12067.8;45;True;alive
38;38;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;39;1413;1042;[1361,990,1469,1094];6088.63;0.957614;8982.44;46;True;alive
39;39;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;F10;6;10;1;1;40;811;1040;[769,998,854,1097];3928.54;0.884915;6642.34;47;True;alive
