;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J14;10;14;1;1;1;160;158;[129,141,181,176];2390.62;0.447917;1178.57;1;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J14;10;14;1;1;2;1413;352;[1387,317,1435,371];2508.57;0.537184;1511.8;2;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J14;10;14;1;1;3;64;1454;[42,1441,84,1496];2316.17;0.610026;1433.02;3;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J14;10;14;1;1;4;1913;43;[1894,24,1936,65];2820.63;0.728831;1084.88;6;True;alive
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J14;10;14;1;1;5;1401;108;[1377,82,1464,180];2951.85;0.501684;4056.31;7;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J14;10;14;1;1;6;791;123;[757,87,841,171];3089.59;0.515959;3898.74;8;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J14;10;14;1;1;7;2057;114;[2038,88,2072,139];2656.38;0.539887;1143.43;9;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J14;10;14;1;1;8;1249;141;[1207,122,1274,176];3670.55;0.694899;2450.82;10;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J14;10;14;1;1;9;1476;183;[1440,146,1528,221];2706.21;0.61237;4083.99;11;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;J14;10;14;1;1;10;1999;228;[1960,166,2036,271];2981.86;0.529539;4158.52;12;False;dead
