;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;1;1391;246;[1371,213,1406,275];2676.59;0.519467;1224.35;1;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;2;1716;255;[1263,2,2193,581];2064.12;0.17125;330135.0;3;False;dead
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;3;467;77;[398,45,501,111];2076.73;0.313601;2581.77;4;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;4;1427;89;[1383,65,1448,110];2591.94;0.554695;1993.02;5;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;5;625;86;[600,66,659,112];2268.62;0.423511;1442.6;6;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;6;1235;122;[1189,96,1251,134];2367.25;0.401133;1279.71;7;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;7;1335;169;[1302,141,1397,202];2912.85;0.646833;4158.52;8;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;8;1436;176;[1398,145,1459,252];2904.56;0.514192;3723.08;9;False;dead
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;9;1177;256;[1154,222,1206,281];2930.84;0.420032;1577.81;10;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;10;1235;271;[1215,246,1259,291];2468.68;0.479457;1209.44;11;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;11;832;286;[813,268,890,338];2455.82;0.394422;2292.19;12;False;dead
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;12;520;375;[507,364,561,415];2147.94;0.341462;1405.34;13;False;dead
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;13;1174;409;[1145,382,1196,428];2203.13;0.420426;1271.19;14;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;14;1034;478;[985,432,1066,515];2233.66;0.317086;2798.96;15;False;dead
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;15;1267;493;[1245,474,1293,519];2277.95;0.377256;1191.34;16;False;dead
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;16;2019;523;[1983,499,2047,548];2537.2;0.506957;2020.7;17;False;dead
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;17;1834;578;[1805,538,1873,601];2413.52;0.426028;2329.45;18;False;dead
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;18;1477;587;[1432,562,1522,627];2352.17;0.284409;2943.75;19;False;dead
18;18;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;19;1124;777;[1103,750,1152,811];2321.38;0.543997;1932.34;20;False;dead
19;19;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;20;785;799;[747,772,818,828];2284.13;0.675751;3116.23;21;False;dead
20;20;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;21;1120;1088;[1096,1066,1141,1141];2150.57;0.46544;2258.12;22;False;dead
21;21;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;22;223;1108;[182,1086,244,1128];2702.02;0.444779;1243.51;23;False;dead
22;22;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;M16;13;16;1;1;23;728;1129;[702,1111,757,1147];2005.6;0.598764;1330.81;24;False;dead
