;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;1;2007;74;[1944,35,2046,128];2020.06;0.532871;5982.26;4;False;dead
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;2;523;76;[488,38,560,127];2364.9;0.733696;5040.05;5;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;3;1322;139;[1284,79,1368,172];2293.11;0.413977;4589.7;6;False;dead
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;4;1583;143;[1550,100,1621,203];2525.16;0.609038;5528.72;7;False;dead
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;5;1422;151;[1376,114,1482,192];2536.03;0.689394;6360.21;8;False;dead
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;6;215;201;[182,167,257,239];2193.33;0.677918;3911.52;9;False;dead
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;7;377;260;[340,228,416,299];2126.49;0.603066;3854.03;12;False;dead
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;8;1840;340;[1776,286,1910,396];2788.7;0.765954;11168.2;13;True;alive
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;9;1960;384;[1881,353,1991,424];2331.71;0.684607;5513.82;15;False;dead
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;10;539;458;[475,363,601,532];2585.96;0.688333;15362.9;16;False;dead
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;11;411;462;[357,408,468,530];2729.84;0.804307;11248.0;17;True;alive
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;12;2061;487;[2025,456,2095,518];2168.92;0.5775;2789.38;18;False;dead
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;13;1640;558;[1585,475,1692,625];2715.57;0.662571;10401.6;19;False;dead
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;14;359;567;[342,548,385,589];2093.77;0.517935;1206.25;20;False;dead
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;15;798;612;[748,565,846,732];2672.88;0.525031;11762.2;21;False;dead
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;G17;7;17;1;1;16;188;618;[141,577,234,659];2284.72;0.722799;5935.42;22;True;alive
