;Unnamed: 0;ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Field;Timepoint;Object Number;X;Y;Bounding Box;mean_intensity;cell_round;cell_area;object_no;alive_bool;status
0;0;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;1;722;80;[680,40,762,121];3849.48;0.927495;5502.1;3;True;alive
1;1;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;2;1537;88;[1495,45,1579,133];4474.35;0.95156;6182.42;4;True;alive
2;2;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;3;1937;134;[1890,90,1983,180];4675.61;0.982898;6962.8;5;True;alive
3;3;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;4;1119;151;[1079,110,1159,198];4269.24;0.923796;5913.06;6;True;alive
4;4;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;5;1283;153;[1251,122,1322,189];3191.21;0.71092;3645.36;7;True;alive
5;5;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;6;1350;213;[1321,181,1371,239];2733.23;0.740003;1861.01;8;True;alive
6;6;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;7;492;235;[450,193,535,276];4063.86;0.896871;5788.5;9;True;alive
7;7;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;8;1153;239;[1124,213,1179,265];2858.88;0.803117;2335.84;10;True;alive
8;8;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;9;1778;268;[1730,222,1824,319];4788.54;0.954023;7320.52;11;True;alive
9;9;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;10;702;305;[664,268,742,345];3677.76;0.857519;4872.9;12;True;alive
10;10;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;11;1925;304;[1901,284,1947,327];2654.24;0.800607;1626.78;13;True;alive
11;11;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;12;444;344;[415,316,475,376];2892.27;0.770686;2918.2;14;True;alive
12;12;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;13;259;373;[217,339,301,408];3245.93;0.852533;4862.25;15;True;alive
13;13;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;14;1946;385;[1897,356,1982,421];2971.77;0.748664;4042.47;16;True;alive
14;14;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;15;1651;387;[1625,361,1677,411];2656.61;0.762826;1914.24;17;True;alive
15;15;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;16;1415;409;[1331,367,1457,482];4355.76;0.831796;9729.82;19;True;alive
16;16;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;17;1231;405;[1192,362,1277,448];4117.87;0.806541;5492.52;20;True;alive
17;17;210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;B13;2;13;1;1;18;619;388;[596,367,642,410];2636.88;0.832628;1605.49;21;True;alive
